r,rw,rx,rwc,rwx,rwxc,label
111,198,45,109,5,0,0
111,190,45,109,5,0,0
107,109,43,32,5,0,0
111,202,45,114,5,0,0
111,207,45,120,5,0,0
111,191,45,109,5,0,0
111,194,45,109,5,0,0
111,188,45,107,5,0,0
111,200,45,114,5,0,0
111,197,45,114,5,0,0
111,190,45,109,5,0,0
103,154,41,80,5,0,0
111,196,45,114,5,0,0
111,200,45,114,5,0,0
165,167,69,37,6,0,0
106,110,42,33,5,0,0
13,10,4,5,3,0,0
111,199,45,114,5,0,0
107,109,43,32,5,0,0
111,199,45,109,5,0,0
111,190,45,109,5,0,0
111,205,45,114,5,0,0
16,99,2,64,5,0,0
135,95,45,33,61,0,0
103,154,41,80,5,0,0
132,98,41,39,62,0,0
111,199,45,113,5,0,0
111,193,45,113,5,0,0
111,198,45,114,5,0,0
111,210,45,109,5,0,0
135,97,45,33,61,0,0
109,129,44,52,5,0,0
109,117,44,33,5,0,0
113,216,45,110,5,0,0
109,116,44,33,5,0,0
111,203,45,108,5,0,0
398,308,127,88,66,0,0
111,192,45,108,5,0,0
111,204,45,114,5,0,0
111,190,45,109,5,0,0
137,199,54,112,6,0,0
103,159,41,80,5,0,0
97,82,38,28,5,0,0
111,191,45,109,5,0,0
483,431,158,102,66,0,0
122,107,51,29,6,0,0
64,64,24,23,5,0,0
64,63,24,23,5,0,0
111,198,45,108,5,0,0
111,201,45,114,5,0,0
111,194,45,114,5,0,0
483,429,158,102,66,0,0
111,196,45,109,5,0,0
111,192,45,108,5,0,0
137,189,54,101,6,0,0
111,198,45,108,5,0,0
203,162,69,35,69,0,0
109,116,44,33,5,0,0
111,193,45,113,5,0,0
13,10,4,5,3,0,0
109,117,44,33,5,0,0
122,107,51,29,6,0,0
107,116,43,32,5,0,0
68,64,23,24,23,0,0
111,200,45,114,5,0,0
111,195,45,108,5,0,0
111,190,45,109,5,0,0
111,186,45,109,5,0,0
110,210,44,124,5,0,0
84,75,32,26,5,0,0
167,149,69,46,6,0,0
111,189,45,108,5,0,0
97,79,38,28,5,0,0
103,154,41,80,5,0,0
107,116,43,32,5,0,0
111,198,45,114,5,0,0
103,157,41,80,5,0,0
103,158,41,80,5,0,0
111,192,45,107,5,0,0
103,154,41,80,5,0,0
111,199,45,109,5,0,0
109,127,44,52,5,0,0
109,124,44,52,5,0,0
13,33,2,4,4,0,0
167,150,69,46,6,0,0
1,4,0,0,0,0,0
111,189,45,108,5,0,0
203,161,69,33,64,0,0
111,188,45,108,5,0,0
103,160,41,80,5,0,0
111,193,45,109,5,0,0
111,191,45,109,5,0,0
111,199,45,114,5,0,0
500,367,165,104,68,0,0
111,193,45,113,5,0,0
111,191,45,109,5,0,0
111,191,45,109,5,0,0
111,189,45,107,5,0,0
111,198,45,108,5,0,0
111,197,45,114,5,0,0
107,126,43,32,5,0,0
111,208,45,120,5,0,0
1,4,0,0,0,0,0
111,201,45,114,5,0,0
103,192,41,117,5,0,0
13,10,4,5,3,0,0
111,201,45,114,5,0,0
111,190,45,109,5,0,0
111,191,45,109,5,0,0
111,203,45,109,5,0,0
167,146,69,47,6,0,0
111,188,45,108,5,0,0
111,191,45,109,5,0,0
111,205,45,109,5,0,0
90,180,36,111,5,0,0
111,199,45,109,5,0,0
111,187,45,109,5,0,0
68,64,23,24,19,0,0
111,192,45,109,5,0,0
66,46,22,24,4,0,0
125,142,52,39,5,0,0
109,116,44,33,5,0,0
111,203,45,109,5,0,0
103,161,41,80,5,0,0
111,191,45,108,5,0,0
111,212,45,109,5,0,0
111,213,45,109,5,0,0
172,200,72,45,7,0,0
103,154,41,80,5,0,0
109,118,44,33,5,0,0
69,76,26,28,5,0,0
111,194,45,109,5,0,0
203,160,69,33,69,0,0
137,200,54,112,6,0,0
109,125,44,52,5,0,0
138,122,44,38,57,0,0
167,150,69,46,6,0,0
485,423,158,102,69,0,0
137,200,54,112,6,0,0
133,95,44,32,61,0,0
137,191,54,101,6,0,0
111,196,45,113,5,0,0
111,190,45,109,5,0,0
137,188,54,101,6,0,0
103,157,41,80,5,0,0
111,188,45,108,5,0,0
107,124,43,32,5,0,0
111,201,45,108,5,0,0
111,198,45,114,5,0,0
103,154,41,80,5,0,0
111,191,45,108,5,0,0
111,201,45,109,5,0,0
111,191,45,109,5,0,0
109,116,44,33,5,0,0
111,196,45,109,5,0,0
109,116,44,33,5,0,0
111,190,45,109,5,0,0
69,76,26,28,5,0,0
111,206,45,120,5,0,0
111,194,45,108,5,0,0
122,107,51,29,6,0,0
111,196,45,114,5,0,0
111,192,45,109,5,0,0
109,210,44,123,5,0,0
111,202,45,109,5,0,0
103,208,41,117,5,0,0
181,186,75,47,7,0,0
111,190,45,109,5,0,0
111,189,45,108,5,0,0
111,202,45,109,5,0,0
122,107,51,29,6,0,0
135,97,45,33,61,0,0
108,130,43,29,5,0,0
97,79,38,28,5,0,0
111,200,45,114,5,0,0
111,201,45,114,5,0,0
111,201,45,114,5,0,0
111,197,45,114,5,0,0
117,108,46,37,6,0,0
483,376,158,102,69,0,0
111,191,45,109,5,0,0
111,189,45,108,5,0,0
103,154,41,80,5,0,0
120,138,46,70,6,0,0
111,196,45,109,5,0,0
110,132,44,28,5,0,0
111,188,45,108,5,0,0
112,126,43,33,5,0,0
109,116,44,33,5,0,0
135,96,45,33,61,0,0
111,192,45,109,5,0,0
111,191,45,109,5,0,0
111,194,45,114,5,0,0
1,4,0,0,0,0,0
113,212,46,130,5,0,0
203,161,69,33,64,0,0
111,148,45,25,5,0,0
137,202,54,114,6,0,0
113,212,46,130,5,0,0
131,114,52,35,6,0,0
111,205,45,114,5,0,0
13,18,3,4,3,0,0
103,154,41,80,5,0,0
111,198,45,109,5,0,0
115,139,47,54,5,0,0
111,198,45,114,5,0,0
1,4,0,0,0,0,0
483,425,158,102,66,0,0
203,161,69,33,64,0,0
111,191,45,109,5,0,0
111,191,45,109,5,0,0
108,119,43,32,5,0,0
111,191,45,109,5,0,0
103,157,41,80,5,0,0
111,199,45,109,5,0,0
137,190,54,101,6,0,0
111,194,45,109,5,0,0
111,192,45,109,5,0,0
109,123,44,33,5,0,0
111,191,45,109,5,0,0
111,191,45,109,5,0,0
109,117,44,33,5,0,0
109,119,44,33,5,0,0
103,154,41,80,5,0,0
137,200,54,112,6,0,0
111,188,45,108,5,0,0
111,196,45,114,5,0,0
107,110,43,32,5,0,0
111,197,45,109,5,0,0
483,437,158,102,66,0,0
138,181,56,37,6,0,0
111,191,45,109,5,0,0
103,158,41,80,5,0,0
107,116,43,32,5,0,0
111,197,45,109,5,0,0
111,198,45,109,5,0,0
111,212,45,109,5,0,0
111,196,45,113,5,0,0
480,358,157,101,66,0,0
109,123,44,52,5,0,0
111,202,45,109,5,0,0
1,4,0,0,0,0,0
111,203,45,108,5,0,0
165,166,69,35,6,0,0
110,132,44,52,5,0,0
111,198,45,109,5,0,0
111,193,45,113,5,0,0
111,194,45,109,5,0,0
107,109,43,32,5,0,0
111,191,45,108,5,0,0
137,189,54,101,6,0,0
109,125,44,52,5,0,0
122,107,51,29,6,0,0
409,317,131,90,66,0,0
103,157,41,80,5,0,0
109,121,44,49,5,0,0
111,202,45,109,5,0,0
109,127,44,33,5,0,0
113,213,46,131,5,0,0
111,197,45,114,5,0,0
97,79,38,28,5,0,0
111,191,45,109,5,0,0
137,186,54,101,6,0,0
111,198,45,114,5,0,0
120,141,46,70,6,0,0
103,154,41,80,5,0,0
111,191,45,109,5,0,0
109,206,44,123,5,0,0
111,190,45,109,5,0,0
111,192,45,108,5,0,0
111,192,45,109,5,0,0
109,117,44,33,5,0,0
111,200,45,109,5,0,0
109,128,44,52,5,0,0
103,156,41,80,5,0,0
13,10,4,5,3,0,0
109,123,44,52,5,0,0
111,206,45,120,5,0,0
111,197,45,114,5,0,0
137,186,54,101,6,0,0
120,139,46,70,6,0,0
111,215,45,120,5,0,0
62,60,19,21,37,0,0
137,189,54,101,6,0,0
111,191,45,109,5,0,0
111,201,45,114,5,0,0
111,190,45,109,5,0,0
69,75,26,28,5,0,0
137,188,54,101,6,0,0
103,154,41,80,5,0,0
109,123,44,52,5,0,0
85,177,34,109,5,0,0
103,158,41,80,5,0,0
137,200,54,113,6,0,0
107,109,43,32,5,0,0
109,123,44,52,5,0,0
109,116,44,33,5,0,0
111,190,45,109,5,0,0
84,73,32,27,5,0,0
111,186,45,109,5,0,0
111,196,45,114,5,0,0
111,195,45,109,5,0,0
111,200,45,114,5,0,0
103,157,41,80,5,0,0
103,154,41,80,5,0,0
103,193,41,117,5,0,0
111,216,45,108,5,0,0
111,205,45,109,5,0,0
109,127,44,52,5,0,0
111,205,45,109,5,0,0
111,199,45,113,5,0,0
111,190,45,109,5,0,0
111,197,45,109,5,0,0
103,154,41,80,5,0,0
111,209,45,108,5,0,0
135,96,45,33,62,0,0
103,155,41,80,5,0,0
111,193,45,108,5,0,0
111,189,45,108,5,0,0
135,99,45,33,61,0,0
111,201,45,109,5,0,0
64,63,24,23,5,0,0
483,383,158,102,68,0,0
111,195,45,109,5,0,0
111,199,45,109,5,0,0
111,197,45,114,5,0,0
103,162,41,80,5,0,0
111,192,45,109,5,0,0
111,205,45,109,5,0,0
167,149,69,46,6,0,0
111,188,45,108,5,0,0
111,197,45,109,5,0,0
103,157,41,80,5,0,0
109,128,44,52,5,0,0
97,79,38,28,5,0,0
111,188,45,108,5,0,0
111,194,45,109,5,0,0
111,198,45,114,5,0,0
135,97,45,33,62,0,0
111,197,45,109,5,0,0
131,115,51,39,6,0,0
111,189,45,108,5,0,0
108,116,43,32,5,0,0
90,77,35,27,5,0,0
122,107,51,29,6,0,0
109,124,44,52,5,0,0
111,195,45,109,5,0,0
109,117,44,33,5,0,0
109,116,44,33,5,0,0
111,192,45,109,5,0,0
111,189,45,108,5,0,0
115,216,47,110,5,0,0
483,424,158,102,66,0,0
111,208,45,120,5,0,0
111,200,45,114,5,0,0
113,212,46,130,5,0,0
111,212,45,109,5,0,0
111,197,45,114,5,0,0
103,158,41,81,5,0,0
103,154,41,80,5,0,0
111,205,45,109,5,0,0
483,368,158,102,67,0,0
64,63,24,23,5,0,0
120,140,46,70,6,0,0
111,192,45,107,5,0,0
109,124,44,52,5,0,0
103,155,41,80,5,0,0
107,109,43,32,5,0,0
111,202,45,109,5,0,0
107,102,43,31,5,0,0
111,190,45,109,5,0,0
483,426,158,102,67,0,0
111,209,45,109,5,0,0
103,195,41,118,5,0,0
108,127,43,32,5,0,0
103,198,41,118,5,0,0
111,189,45,108,5,0,0
111,198,45,108,5,0,0
111,207,45,120,5,0,0
111,202,45,109,5,0,0
111,188,45,108,5,0,0
111,205,45,109,5,0,0
103,154,41,80,5,0,0
13,10,4,5,3,0,0
109,128,44,52,5,0,0
111,202,45,109,5,0,0
111,193,45,113,5,0,0
103,193,41,117,5,0,0
111,192,45,107,5,0,0
111,190,45,109,5,0,0
108,117,43,32,5,0,0
273,566,86,77,65,0,0
68,76,25,28,5,0,0
133,224,52,110,5,0,0
111,192,45,109,5,0,0
137,188,54,101,6,0,0
13,10,4,5,3,0,0
111,191,45,109,5,0,0
111,205,45,109,5,0,0
103,195,41,118,5,0,0
111,209,45,109,5,0,0
111,193,45,109,5,0,0
111,197,45,109,5,0,0
107,109,43,32,5,0,0
122,107,51,29,6,0,0
64,64,24,23,5,0,0
71,18,20,26,3,0,0
167,148,69,46,6,0,0
111,192,45,107,5,0,0
111,189,45,108,5,0,0
103,155,41,80,5,0,0
483,427,158,102,66,0,0
109,208,44,123,5,0,0
111,191,45,109,5,0,0
111,190,45,109,5,0,0
127,218,50,110,5,0,0
111,197,45,109,5,0,0
111,193,45,107,5,0,0
103,193,41,117,5,0,0
165,164,69,40,6,0,0
111,192,45,109,5,0,0
111,201,45,109,5,0,0
109,116,44,33,5,0,0
13,10,4,5,3,0,0
483,427,158,102,66,0,0
137,188,54,101,6,0,0
111,189,45,108,5,0,0
113,208,46,126,5,0,0
109,127,44,52,5,0,0
159,171,67,42,7,0,0
111,190,45,109,5,0,0
111,196,45,109,5,0,0
113,212,46,131,5,0,0
111,191,45,109,5,0,0
109,120,44,48,5,0,0
483,423,158,102,67,0,0
111,195,45,109,5,0,0
483,423,158,102,68,0,0
111,210,45,109,5,0,0
13,10,4,5,3,0,0
111,198,45,114,5,0,0
111,188,45,107,5,0,0
109,128,44,52,5,0,0
111,206,45,109,5,0,0
111,193,45,113,5,0,0
133,236,53,117,5,0,0
111,196,45,114,5,0,0
111,206,45,120,5,0,0
107,116,43,32,5,0,0
111,201,45,109,5,0,0
111,199,45,108,5,0,0
103,154,41,80,5,0,0
111,209,45,108,5,0,0
111,196,45,114,5,0,0
111,188,45,107,5,0,0
111,199,45,114,5,0,0
111,200,45,114,5,0,0
137,189,54,101,6,0,0
111,196,45,114,5,0,0
111,197,45,114,5,0,0
111,191,45,109,5,0,0
111,191,45,109,5,0,0
111,190,45,109,5,0,0
111,190,45,109,5,0,0
13,10,4,5,3,0,0
111,191,45,109,5,0,0
111,208,45,109,5,0,0
111,192,45,107,5,0,0
111,188,45,108,5,0,0
111,205,45,109,5,0,0
103,191,41,116,5,0,0
111,200,45,114,5,0,0
111,190,45,109,5,0,0
111,193,45,107,5,0,0
109,116,44,33,5,0,0
111,197,45,114,5,0,0
111,196,45,113,5,0,0
137,201,54,113,6,0,0
111,197,45,114,5,0,0
103,158,41,80,5,0,0
1,4,0,0,0,0,0
103,195,41,118,5,0,0
108,128,43,32,5,0,0
110,209,44,121,5,0,0
107,106,43,32,5,0,0
111,188,45,108,5,0,0
137,189,54,101,6,0,0
111,194,45,108,5,0,0
201,195,66,56,59,0,0
110,213,44,121,5,0,0
103,154,41,80,5,0,0
135,97,45,33,61,0,0
109,124,44,52,5,0,0
113,127,43,33,5,0,0
135,95,45,33,62,0,0
111,194,45,109,5,0,0
111,209,45,114,5,0,0
108,128,43,32,5,0,0
111,189,45,108,5,0,0
111,196,45,114,5,0,0
111,209,45,108,5,0,0
111,192,45,109,5,0,0
117,217,47,111,5,0,0
103,191,41,117,5,0,0
111,195,45,109,5,0,0
103,157,41,80,5,0,0
111,204,45,109,5,0,0
111,193,45,109,5,0,0
103,155,41,80,5,0,0
111,198,45,109,5,0,0
111,199,45,114,5,0,0
111,196,45,109,5,0,0
111,192,45,109,5,0,0
203,160,69,38,67,0,0
111,191,45,109,5,0,0
111,200,45,114,5,0,0
111,195,45,109,5,0,0
103,158,41,80,5,0,0
111,206,45,120,5,0,0
137,186,54,101,6,0,0
103,195,41,118,5,0,0
109,129,44,52,5,0,0
69,75,26,27,5,0,0
111,198,45,109,5,0,0
116,219,45,111,5,0,0
203,161,69,36,66,0,0
111,191,45,109,5,0,0
111,198,45,114,5,0,0
13,10,4,5,3,0,0
167,149,69,46,6,0,0
108,110,43,32,5,0,0
109,129,44,52,5,0,0
111,192,45,109,5,0,0
98,85,38,28,5,0,0
110,216,44,120,5,0,0
103,154,41,80,5,0,0
111,188,45,108,5,0,0
111,197,45,113,5,0,0
111,193,45,108,5,0,0
111,196,45,113,5,0,0
111,188,45,108,5,0,0
111,206,45,120,5,0,0
111,202,45,114,5,0,0
111,188,45,108,5,0,0
137,189,54,101,6,0,0
109,126,44,52,5,0,0
167,150,69,46,6,0,0
483,379,158,102,66,0,0
103,154,41,80,5,0,0
111,203,45,114,5,0,0
103,164,41,80,5,0,0
109,124,44,33,5,0,0
111,199,45,114,5,0,0
111,191,45,109,5,0,0
103,154,41,80,5,0,0
111,198,45,109,5,0,0
111,192,45,108,5,0,0
111,191,45,109,5,0,0
111,146,45,24,5,0,0
111,191,45,109,5,0,0
111,206,45,120,5,0,0
111,188,45,108,5,0,0
111,188,45,108,5,0,0
84,75,32,27,5,0,0
111,214,45,108,5,0,0
103,191,41,115,5,0,0
111,196,45,114,5,0,0
135,96,45,33,62,0,0
103,191,41,117,5,0,0
111,202,45,110,5,0,0
107,107,43,31,5,0,0
111,197,45,109,5,0,0
111,193,45,109,5,0,0
167,151,69,46,6,0,0
109,124,44,52,5,0,0
106,109,42,32,5,0,0
483,425,158,102,70,0,0
103,154,41,80,5,0,0
109,124,44,52,5,0,0
111,195,45,109,5,0,0
111,198,45,109,5,0,0
109,128,44,52,5,0,0
111,192,45,109,5,0,0
120,107,49,31,6,0,0
103,154,41,80,5,0,0
111,188,45,108,5,0,0
13,30,2,4,4,0,0
111,199,45,114,5,0,0
103,160,41,80,5,0,0
135,114,42,41,58,0,0
111,196,45,109,5,0,0
109,122,44,52,5,0,0
98,85,38,28,5,0,0
111,195,45,109,5,0,0
111,188,45,108,5,0,0
137,186,54,101,6,0,0
109,122,44,51,5,0,0
111,189,45,108,5,0,0
111,202,45,106,5,0,0
109,123,44,33,5,0,0
69,75,26,27,5,0,0
171,175,70,43,7,0,0
111,193,45,109,5,0,0
111,232,45,120,5,0,0
109,128,44,52,5,0,0
111,206,45,120,5,0,0
111,192,45,109,5,0,0
111,197,45,114,5,0,0
111,195,45,109,5,0,0
111,195,45,109,5,0,0
111,197,45,114,5,0,0
107,118,43,28,5,0,0
111,191,45,109,5,0,0
109,129,44,52,5,0,0
111,197,45,109,5,0,0
103,157,41,80,5,0,0
111,209,45,109,5,0,0
111,191,45,109,5,0,0
111,205,45,109,5,0,0
111,192,45,109,5,0,0
111,195,45,109,5,0,0
8,83,2,60,5,0,0
137,189,54,101,6,0,0
111,191,45,109,5,0,0
111,198,45,108,5,0,0
97,79,38,28,5,0,0
111,192,45,107,5,0,0
109,124,44,52,5,0,0
103,154,41,80,5,0,0
111,197,45,113,5,0,0
109,126,44,52,5,0,0
111,201,45,109,5,0,0
111,189,45,108,5,0,0
111,194,45,109,5,0,0
111,200,45,114,5,0,0
137,190,54,101,6,0,0
103,170,41,80,5,0,0
111,199,45,114,5,0,0
245,168,83,55,22,0,0
111,193,45,113,5,0,0
64,64,24,23,5,0,0
111,190,45,109,5,0,0
111,190,45,109,5,0,0
111,205,45,109,5,0,0
109,124,44,52,5,0,0
103,156,41,80,5,0,0
111,189,45,108,5,0,0
111,190,45,109,5,0,0
111,194,45,114,5,0,0
111,193,45,109,5,0,0
109,208,44,123,5,0,0
109,125,44,52,5,0,0
111,191,45,109,5,0,0
109,129,44,52,5,0,0
73,62,21,25,54,0,0
109,126,44,33,5,0,0
111,202,45,114,5,0,0
111,194,45,108,5,0,0
103,154,41,80,5,0,0
113,213,46,131,5,0,0
203,161,69,33,66,0,0
103,211,41,115,5,0,0
108,123,43,32,5,0,0
137,188,54,101,6,0,0
111,191,45,109,5,0,0
103,165,41,80,5,0,0
111,190,45,109,5,0,0
111,199,45,114,5,0,0
111,210,45,110,5,0,0
119,108,48,34,6,0,0
111,189,45,107,5,0,0
111,191,45,109,5,0,0
115,135,47,54,5,0,0
111,188,45,108,5,0,0
111,197,45,114,5,0,0
111,191,45,108,5,0,0
129,134,53,44,5,0,0
103,196,41,116,5,0,0
111,191,45,109,5,0,0
107,109,43,32,5,0,0
137,200,54,112,6,0,0
111,200,45,114,5,0,0
111,201,45,109,5,0,0
111,200,45,114,5,0,0
111,190,45,109,5,0,0
111,192,45,109,5,0,0
122,107,51,29,6,0,0
111,191,45,109,5,0,0
111,197,45,114,5,0,0
111,204,45,109,5,0,0
111,197,45,109,5,0,0
122,107,51,29,6,0,0
109,125,44,33,5,0,0
111,196,45,109,5,0,0
111,198,45,108,5,0,0
173,175,71,43,7,0,0
111,202,45,114,5,0,0
109,126,44,52,5,0,0
111,189,45,108,5,0,0
111,212,45,109,5,0,0
111,197,45,114,5,0,0
111,200,45,114,5,0,0
111,198,45,114,5,0,0
109,126,44,52,5,0,0
111,190,45,109,5,0,0
109,119,44,33,5,0,0
111,191,45,109,5,0,0
111,196,45,114,5,0,0
137,187,54,101,6,0,0
111,197,45,114,5,0,0
111,201,45,109,5,0,0
109,130,44,52,5,0,0
111,191,45,109,5,0,0
103,154,41,80,5,0,0
111,197,45,114,5,0,0
113,212,46,131,5,0,0
111,199,45,109,5,0,0
13,10,4,5,3,0,0
66,59,18,21,45,0,0
103,195,41,118,5,0,0
111,188,45,108,5,0,0
107,97,43,31,5,0,0
103,160,41,80,5,0,0
167,149,69,46,6,0,0
111,189,45,108,5,0,0
111,192,45,107,5,0,0
203,160,69,39,69,0,0
111,205,45,109,5,0,0
111,196,45,114,5,0,0
111,200,45,114,5,0,0
111,191,45,108,5,0,0
113,211,46,131,5,0,0
111,199,45,109,5,0,0
111,197,45,114,5,0,0
111,201,45,109,5,0,0
73,63,23,26,45,0,0
111,209,45,109,5,0,0
103,154,41,80,5,0,0
111,198,45,114,5,0,0
111,201,45,109,5,0,0
111,191,45,109,5,0,0
111,188,45,109,5,0,0
109,116,44,33,5,0,0
111,197,45,109,5,0,0
111,199,45,109,5,0,0
109,123,44,33,5,0,0
111,193,45,107,5,0,0
113,214,46,130,5,0,0
113,213,46,131,5,0,0
109,130,44,52,5,0,0
105,109,42,35,5,0,0
111,200,45,114,5,0,0
111,200,45,109,5,0,0
111,203,45,114,5,0,0
109,127,44,52,5,0,0
211,581,90,56,8,0,0
137,192,54,104,6,0,0
64,63,24,23,5,0,0
111,188,45,108,5,0,0
113,212,46,131,5,0,0
111,197,45,113,5,0,0
111,192,45,109,5,0,0
107,119,43,32,5,0,0
111,191,45,109,5,0,0
13,14,3,4,3,0,0
12,78,2,52,5,0,0
107,116,43,32,5,0,0
135,97,45,33,62,0,0
133,120,52,35,6,0,0
111,196,45,114,5,0,0
111,198,45,109,5,0,0
111,189,45,108,5,0,0
109,116,44,33,5,0,0
111,196,45,109,5,0,0
111,196,45,114,5,0,0
111,189,45,108,5,0,0
119,213,48,111,5,0,0
111,191,45,108,5,0,0
111,210,45,109,5,0,0
111,190,45,109,5,0,0
109,124,44,33,5,0,0
116,223,47,125,5,0,0
111,189,45,108,5,0,0
109,131,44,52,5,0,0
111,188,45,108,5,0,0
111,203,45,114,5,0,0
256,181,88,50,10,0,0
97,79,38,28,5,0,0
111,192,45,108,5,0,0
172,174,70,42,7,0,0
178,713,75,48,7,0,0
111,192,45,107,5,0,0
109,126,44,52,5,0,0
114,221,46,123,5,0,0
28,69,9,41,5,0,0
103,170,41,81,5,0,0
112,139,44,30,5,0,0
111,196,45,109,5,0,0
103,195,41,118,5,0,0
137,201,54,114,6,0,0
103,164,41,81,5,0,0
111,197,45,109,5,0,0
111,198,45,109,5,0,0
111,188,45,108,5,0,0
245,177,84,46,21,0,0
111,189,45,108,5,0,0
103,155,41,80,5,0,0
133,118,52,38,6,0,0
69,76,26,28,5,0,0
111,234,45,120,5,0,0
109,127,44,52,5,0,0
111,202,45,109,5,0,0
111,192,45,109,5,0,0
111,191,45,109,5,0,0
103,195,41,118,5,0,0
109,117,44,32,5,0,0
111,191,45,109,5,0,0
103,192,41,118,5,0,0
113,212,46,131,5,0,0
113,212,46,130,5,0,0
111,198,45,114,5,0,0
111,192,45,109,5,0,0
71,61,20,24,50,0,0
484,425,158,102,68,0,0
111,197,45,109,5,0,0
111,199,45,113,5,0,0
111,204,45,114,5,0,0
483,422,158,102,66,0,0
63,61,21,22,21,0,0
111,197,45,114,5,0,0
103,158,41,80,5,0,0
111,193,45,113,5,0,0
111,193,45,109,5,0,0
103,157,41,80,5,0,0
111,209,45,109,5,0,0
111,189,45,108,5,0,0
109,122,44,52,5,0,0
203,161,69,33,64,0,0
137,190,54,101,6,0,0
111,192,45,108,5,0,0
109,127,44,52,5,0,0
483,424,158,102,66,0,0
111,191,45,109,5,0,0
111,202,45,106,5,0,0
103,160,41,80,5,0,0
103,155,41,80,5,0,0
137,189,54,101,6,0,0
119,213,48,111,5,0,0
111,191,45,109,5,0,0
109,117,44,33,5,0,0
111,194,45,113,5,0,0
111,190,45,109,5,0,0
108,208,43,122,5,0,0
109,131,44,52,5,0,0
110,215,44,110,5,0,0
111,195,45,109,5,0,0
103,154,41,80,5,0,0
13,10,4,5,3,0,0
111,202,45,109,5,0,0
111,190,45,109,5,0,0
85,75,32,27,5,0,0
111,197,45,114,5,0,0
178,183,74,45,7,0,0
111,202,45,109,5,0,0
111,201,45,114,5,0,0
111,192,45,108,5,0,0
13,10,4,5,3,0,0
109,116,44,33,5,0,0
111,188,45,107,5,0,0
103,170,41,80,5,0,0
103,154,41,80,5,0,0
111,193,45,109,5,0,0
483,423,158,102,66,0,0
122,107,51,29,6,0,0
111,215,45,109,5,0,0
103,154,41,80,5,0,0
111,191,45,109,5,0,0
103,197,41,118,5,0,0
209,181,70,54,60,0,0
111,212,45,109,5,0,0
111,189,45,108,5,0,0
103,157,41,80,5,0,0
111,188,45,108,5,0,0
111,191,45,109,5,0,0
118,108,47,35,6,0,0
111,193,45,113,5,0,0
109,117,44,33,5,0,0
113,210,46,129,5,0,0
111,191,45,109,5,0,0
135,95,45,33,62,0,0
111,190,45,109,5,0,0
111,195,45,109,5,0,0
103,154,41,80,5,0,0
64,63,24,23,5,0,0
111,188,45,108,5,0,0
13,31,2,4,4,0,0
137,188,54,101,6,0,0
111,212,45,109,5,0,0
111,192,45,109,5,0,0
111,202,45,109,5,0,0
111,189,45,108,5,0,0
111,192,45,109,5,0,0
111,188,45,108,5,0,0
137,203,54,118,6,0,0
103,157,41,80,5,0,0
111,206,45,120,5,0,0
111,197,45,109,5,0,0
111,197,45,109,5,0,0
111,188,45,108,5,0,0
111,197,45,109,5,0,0
111,194,45,108,5,0,0
103,159,41,80,5,0,0
137,188,54,101,6,0,0
111,195,45,109,5,0,0
111,195,45,109,5,0,0
111,194,45,109,5,0,0
132,136,54,40,5,0,0
111,205,45,109,5,0,0
111,196,45,114,5,0,0
103,156,41,80,5,0,0
109,126,44,33,5,0,0
111,200,45,114,5,0,0
155,171,64,42,7,0,0
111,198,45,109,5,0,0
109,126,44,52,5,0,0
134,120,52,37,6,0,0
109,129,44,52,5,0,0
111,195,45,114,5,0,0
64,63,24,23,5,0,0
111,185,45,109,5,0,0
111,205,45,109,5,0,0
103,196,41,118,5,0,0
112,127,43,33,5,0,0
111,188,45,108,5,0,0
111,189,45,108,5,0,0
103,156,41,80,5,0,0
137,189,54,102,6,0,0
103,157,41,80,5,0,0
109,123,44,33,5,0,0
103,205,41,117,5,0,0
111,196,45,114,5,0,0
111,191,45,109,5,0,0
111,193,45,109,5,0,0
107,109,43,32,5,0,0
111,185,45,109,5,0,0
111,191,45,109,5,0,0
137,186,54,101,6,0,0
109,129,44,52,5,0,0
69,75,26,28,5,0,0
109,119,44,47,5,0,0
111,188,45,108,5,0,0
97,79,38,28,5,0,0
109,126,44,33,5,0,0
137,189,54,101,6,0,0
109,207,44,123,5,0,0
109,127,44,52,5,0,0
111,200,45,114,5,0,0
103,192,41,117,5,0,0
111,194,45,114,5,0,0
111,191,45,109,5,0,0
111,199,45,109,5,0,0
111,193,45,113,5,0,0
13,10,4,5,3,0,0
109,123,44,52,5,0,0
103,154,41,80,5,0,0
111,191,45,109,5,0,0
109,125,44,52,5,0,0
111,202,45,109,5,0,0
111,205,45,109,5,0,0
159,798,65,43,9,0,0
111,192,45,107,5,0,0
111,202,45,109,5,0,0
111,200,45,114,5,0,0
103,154,41,80,5,0,0
111,191,45,108,5,0,0
103,157,41,80,5,0,0
111,205,45,120,5,0,0
122,107,51,29,6,0,0
103,154,41,80,5,0,0
103,154,41,80,5,0,0
212,188,70,62,56,0,0
111,193,45,108,5,0,0
111,188,45,108,5,0,0
107,109,43,32,5,0,0
103,154,41,80,5,0,0
111,187,45,109,5,0,0
109,121,44,50,5,0,0
265,384,112,69,11,0,0
111,209,45,109,5,0,0
111,208,45,114,5,0,0
111,194,45,113,5,0,0
111,195,45,114,5,0,0
111,191,45,109,5,0,0
103,157,41,80,5,0,0
111,206,45,120,5,0,0
84,72,32,27,5,0,0
103,157,41,80,5,0,0
111,199,45,114,5,0,0
