,category,sha256,label,F1_totalAPICalls,F2_percentageOfFileAPICalls,F3_1_fileAPIPercentageNtReadFile,F3_2_fileAPIPercentageNtWriteFile,F3_3_fileAPIPercentageSetFilePointer,F3_4_fileAPIPercentageSetFilePointerEx,F3_5_fileAPIPercentageNtCreateFile,F3_6_fileAPIPercentageNtDeviceIoControlFile,F3_7_fileAPIPercentageGetFileAttributesExW,F3_8_fileAPIPercentageNtQueryDirectoryFile,F3_9_fileAPIPercentageFindFirstFileExW,F3_10_fileAPIPercentageNtQueryInformationFile,F3_11_fileAPIPercentageGetFileSizeEx,F3_12_fileAPIPercentageGetFileType,F3_13_fileAPIPercentageNtOpenFile,F3_14_fileAPIPercentageSetEndOfFile,F3_15_fileAPIPercentageMoveFileWithProgressW,F3_16_fileAPIPercentageSetFileAttributesW,F3_17_fileAPIPercentageDeleteFileW,F4_percentageOfUniqueFilesTouched,F5_percentageOfUniqueFileExtensionsTouched,F6_percentageOfUniqueFileLocationsTouched,F7_1_percentgeOfFileExtensionPy,F7_2_percentgeOfFileExtensionPng,F7_3_percentgeOfFileExtensionTxt,F7_4_percentgeOfFileExtensionTlc,F7_5_percentgeOfFileExtensionMsg,F7_6_percentgeOfFileExtensionExe,F7_7_percentageOfFileExtensionDll,F8_1_percentageOfFilesInDocuments,F8_2_percentageOfFilesInPictures,F8_3_percentageOfFilesInMusic,F8_4_percentageOfFilesInVideos,F8_5_percentageOfFilesInDesktop,F8_6_percentageOfFilesInDownloads,F9_APICallsPerSecond,F10_percentageOfPotentialCustomExtensionsUsed,F11_1_percentageOfFileExtensionsDocuments,F11_2_percentageOfFileExtensionsImages,F11_3_percentageOfFileExtensionsVideos,F11_4_percentageOfFileExtensionsAudio,F11_5_percentageOfFileExtensionsDatabase,F11_6_percentageOfFileExtensionsArchives,F11_7_percentageOfFileExtensionsExecutables,F11_8_percentageOfFileExtensionsSystem,F11_9_percentageOfFileExtensionsBackup,F11_10_percentageOfFileExtensionsEmail,F11_11_percentageOfFileExtensionsVMImages,F11_12_percentageOfFileExtensionsGames,F11_13_percentageOfFileExtensionsDevelopment
859,1,ReportSHA256M_DarkSide_d43b271fb4931263f8fa54b297e3cf60762a0fe5c50ed76999f276dcc3c283be.exe.json,TRUE,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,1,ReportSHA256M_DarkSide_e0c0cbc50a9ed4d01a176497c8dba913cbbba515ea701a67ef00dcb7c8a84368.exe.json,TRUE,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,1,ReportSHA256M_DarkSide_e0493b082077648eb33ca1294f2b26bc4c96d3820913c46330923e8bb3d73230.exe.json,TRUE,340,2,0,0,0,0,0,29,0,0,0,0,0,0,14,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,129,100,0,0,0,0,0,0,0,0,0,0,0,0,0
862,1,ReportSHA256M_DarkSide_ec368752c2cf3b23efbfa5705f9e582fc9d6766435a7b8eea8ef045082c6fbce.exe.json,TRUE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,1,ReportSHA256M_DarkSide_f42bcc81c05e8944649958f8b9296c5523d1eb8ab00842d66530702e476561ef.exe.json,TRUE,2343,2,17,0,0,0,9,0,0,0,46,0,0,0,0,0,0,0,0,71,71,71,0,0,0,0,0,29,0,0,0,0,0,0,0,12463,71,0,0,0,0,0,0,29,0,0,0,0,0,0
864,1,ReportSHA256M_DarkSide_fb76b4a667c6d790c39fcc93a3aac8cd2a224f0eb9ece4ecfd7825f606c2a8b6.exe.json,TRUE,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,1,ReportSHA256M_DarkWorld_c7cf556fed330b8fbef1f25bdb6aec0007b42a042abfb4f82ba52e20754d0ee3.exe.json,TRUE,5083,10,8,4,0,0,14,13,4,21,0,0,0,16,10,0,0,0,3,21,11,21,0,0,30,0,0,5,1,0,0,0,0,63,0,37,57,30,0,0,0,0,0,6,5,0,0,0,2,0
866,1,ReportSHA256M_DarkyLock_fc28d2eaee1fd3416fe3e0cd4669df3ac178c577e3a8c386b1c34c3146afb8d6.exe.json,TRUE,12122,8,6,12,0,17,11,8,0,6,3,0,6,0,5,0,7,7,0,45,4,45,0,0,7,0,0,2,0,0,0,0,0,0,0,26,75,7,1,0,0,0,0,2,1,0,0,0,0,14
867,1,ReportSHA256M_DBatLoader_dc4e0ed202c9622ce560f8e1f1ba13f7f2fb6314dcb87951c052f716a308ca37.exe.json,TRUE,2224,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,0,62,75,62,0,0,0,0,0,12,25,0,0,0,0,0,0,107,62,0,0,0,0,0,0,38,0,0,0,0,0,0
868,1,ReportSHA256M_DeathHiddenTear_d31742a33f52f5d3326a828f73c666d605c07b2070f5a863fce7d97a4b1cfee2.exe.json,TRUE,23686,11,1,0,0,0,29,1,0,1,0,28,0,0,1,0,0,0,0,27,2,27,0,0,0,0,0,1,0,0,0,0,0,0,0,50,14,0,0,0,0,0,0,1,84,0,0,0,0,0
869,1,ReportSHA256M_Demonware_8dc94d486fd546ffbf8f21252aba65efe18432a6cae815e02b8be4ce4449291a.exe.json,TRUE,25236,73,6,6,0,5,28,0,0,0,0,0,0,23,0,0,0,0,5,13,1,13,0,0,0,0,24,39,1,0,0,0,0,0,0,1695,32,1,2,0,0,0,0,41,0,0,0,24,0,0
870,1,ReportSHA256M_Demonware_95cfd76bfea8839d2c545cc10d1c94131868471d51ccb8a4525058f591f92b44.exe.json,TRUE,1584,71,12,10,0,7,23,0,0,2,1,1,0,17,0,0,0,0,5,17,2,17,0,0,0,0,0,17,7,0,0,0,0,0,0,216,72,0,0,0,0,0,1,25,0,0,0,0,0,1
871,1,ReportSHA256M_Demonware_2966d4d96bf053a15a2665464327f3fd5165bd03587679452b1db4f3f03946e9.doc.json,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,1,ReportSHA256M_Derialock_4f5bff64160044d9a769ab277ff85ba954e2a2e182c6da4d0672790cf1d48309.exe.json,TRUE,161,8,0,0,0,0,23,0,0,0,38,0,0,0,0,0,0,0,0,56,44,56,0,0,0,0,0,22,56,0,0,0,0,0,0,234,22,0,0,0,0,0,0,78,0,0,0,0,0,0
873,1,ReportSHA256M_DeriaLock_406a89dab9ccaf9c5ddc064d3f19875259de9564f93a240c7123e53aadfd6006.exe.json,TRUE,150,9,0,0,0,0,21,0,0,7,0,0,0,0,36,0,0,0,0,75,75,75,0,0,0,0,0,50,0,0,0,0,0,0,0,218,50,0,0,0,0,0,0,50,0,0,0,0,0,0
874,1,ReportSHA256M_DeriaLock_689e2a3a5422785df87baf016ee8c820ee0d0f455ed4fd4553a9626d427c2c78.exe.json,TRUE,161,8,0,0,0,0,23,0,0,0,38,0,0,0,0,0,0,0,0,56,44,56,0,0,0,0,0,22,56,0,0,0,0,0,0,27,22,0,0,0,0,0,0,78,0,0,0,0,0,0
875,1,ReportSHA256M_Dharma_00ce72bb6fb1d2c1d32aa4c4a147e1b9b390cf9d3ae8b5c0cab2718118db4430.exe.json,TRUE,128440,71,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,227,63,3,10,0,0,0,0,5,2,0,0,1,0,15
876,1,ReportSHA256M_Dharma_0a40acb8ddbc2ed8f8b703681fadf9fcb2672fdb75d93c150b45c6465cc9b1b4.exe.json,TRUE,130609,70,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,222,63,3,10,0,0,0,0,5,2,0,0,1,0,15
877,1,ReportSHA256M_Dharma_2c487a43ae6091d64f09bcfb1baa8b43fb502e9c9fc34f828cebfe251d9ad1f5.exe.json,TRUE,128607,71,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,227,11,3,10,0,0,0,0,5,2,0,0,1,52,15
878,1,ReportSHA256M_Dharma_2dd2c201103ac3a5bf77ae7b30d0032ed215f59f883543c816e516ab454383fb.exe.json,TRUE,132667,69,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,737,63,3,10,0,0,0,0,5,2,0,0,1,0,15
879,1,ReportSHA256M_Dharma_3a7696a5e89211d08152154477f7d2281cafd814e987f6d089a3ad1c76f24608.exe.json,TRUE,132443,69,9,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,674,63,3,10,0,0,0,0,5,2,0,0,1,0,15
880,1,ReportSHA256M_Dharma_3e7f30a802c595379ad3158ffe4ba5bc9e4a4d304430a2d846330adee70dc9a5.exe.json,TRUE,128170,71,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,965,63,3,10,0,0,0,0,5,2,0,0,1,0,15
881,1,ReportSHA256M_Dharma_4b6de6cf9a91af3abf522643cb138747725ec1ae47d1defd66488e246a1fec8d.exe.json,TRUE,130455,70,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,223,63,3,10,0,0,0,0,5,2,0,0,1,0,15
882,1,ReportSHA256M_Dharma_4d8ffa30554984f32eabbcb7a99699dd833ea85a8483db8753cc40bde7cee923.exe.json,TRUE,130151,70,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,866,63,3,10,0,0,0,0,5,2,0,0,1,0,15
883,1,ReportSHA256M_Dharma_5a0d1265d52d2f76dae31aab48b706a72f03078a6111694f59c4ebf06e6e9f43.exe.json,TRUE,128374,71,9,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,891,63,3,10,0,0,0,0,5,2,0,0,1,0,15
884,1,ReportSHA256M_Dharma_6f64d864d4cdeaa6062e44e34c0969ebdead56edb22e5a2b61c987ca3400fad4.exe.json,TRUE,130456,70,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,224,63,3,10,0,0,0,0,5,2,0,0,1,0,15
885,1,ReportSHA256M_Dharma_8e8b6818423930eea073315743b788aef2f41198961946046b7b89042cb3f95a.exe.json,TRUE,128601,71,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,935,63,3,10,0,0,0,0,5,2,0,0,1,0,15
886,1,ReportSHA256M_Dharma_32eadf068d9d090fcf57145a09df4ce515c196387e409a01fbf052ff790879bf.exe.json,TRUE,129874,71,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,222,63,3,10,0,0,0,0,5,2,0,0,1,0,15
887,1,ReportSHA256M_Dharma_34c485ad11076ede709ff409c0e1867dc50fd40311ae6e7318ddf50679fa4049.exe.json,TRUE,129716,70,9,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,873,63,3,10,0,0,0,0,5,2,0,0,1,0,15
888,1,ReportSHA256M_Dharma_038e577d25d5b9237fbbef6080f53f462b01e75f83449bf0020ef0b14f371ac6 (1).exe.json,TRUE,123284,74,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,219,63,3,10,0,0,0,0,5,2,0,0,1,0,15
889,1,ReportSHA256M_Dharma_038e577d25d5b9237fbbef6080f53f462b01e75f83449bf0020ef0b14f371ac6.exe.json,TRUE,123284,74,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,219,63,3,10,0,0,0,0,5,2,0,0,1,0,15
890,1,ReportSHA256M_Dharma_53cee5760768d57218ccc210948592f29d41b98cba17a81a87d0392e1eeffaf6.exe.json,TRUE,131143,70,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,827,63,3,10,0,0,0,0,5,2,0,0,1,0,15
891,1,ReportSHA256M_Dharma_56f1a65ab205548d7cc50c044c510210f084d7c7a381be7e3dd6530da1ce6aff.exe.json,TRUE,128027,72,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,960,63,3,10,0,0,0,0,5,2,0,0,1,0,15
892,1,ReportSHA256M_Dharma_90c54543aaf085e00879d4fe98a6dfb8148548f374828d50b6e3ac44668138b2.exe.json,TRUE,128552,71,9,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,957,63,3,10,0,0,0,0,5,2,0,0,1,0,15
893,1,ReportSHA256M_Dharma_118d216a9a9a4fd19ac8e56cef76fe9529269a152857ad8e98386361a5fb8e0d.exe.json,TRUE,129217,72,10,9,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,964,63,3,10,0,0,0,0,5,2,0,0,1,0,15
894,1,ReportSHA256M_Dharma_246fbca7a62d38c5c15e47bddbb92c303e2470adaf514817b43c9f274cb47e7f.exe.json,TRUE,128432,71,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,958,63,3,10,0,0,0,0,5,2,0,0,1,0,15
895,1,ReportSHA256M_Dharma_438af5e212ca33f9e04431dfac555945a3f0926865930f96230adb07dec0a2be.exe.json,TRUE,128214,71,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,957,63,3,10,0,0,0,0,5,2,0,0,1,0,15
896,1,ReportSHA256M_Dharma_553f674770840d592fd718f1cb8eed6d4210c7ce73944fb2d200e8588584fccb.exe.json,TRUE,128340,71,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,228,63,3,10,0,0,0,0,5,2,0,0,1,0,15
897,1,ReportSHA256M_Dharma_584e757b4fb9b56105c3a57053976323f82535c8264082f81dd43f233c04cab9.exe.json,TRUE,131142,70,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,223,63,3,10,0,0,0,0,5,2,0,0,1,0,15
898,1,ReportSHA256M_Dharma_5837daaf4f7cf7280ec0a749e161015c1de39b35fa26710ce7bb22e352725ed4.exe.json,TRUE,128885,71,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,870,63,3,10,0,0,0,0,5,2,0,0,1,0,15
899,1,ReportSHA256M_Dharma_42732ad450696b816913753fa9f53b52ac10922a1df1b5795693db77d532ffbc.exe.json,TRUE,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,1,ReportSHA256M_Dharma_085105e613ad37808a8db9a3c2ba5561d5d38d5c5c43b469c93d15f0d64af0c1.exe.json,TRUE,129089,71,9,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,939,63,3,10,0,0,0,0,5,2,0,0,1,0,15
901,1,ReportSHA256M_Dharma_307077d1a3fd2b53b94d88268e31b0b89b8c0c2ee9dbb46041d3e2395243f1b3.exe.json,TRUE,128403,71,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,228,63,3,10,0,0,0,0,5,2,0,0,1,0,15
902,1,ReportSHA256M_Dharma_553532c3bc00e3b85bcbac054bc4f05cb4fffba6f44a17c663dd37732ce1772d.exe.json,TRUE,129571,71,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,900,11,3,10,0,0,0,0,5,2,0,0,1,52,15
903,1,ReportSHA256M_Dharma_629302ede09446efc6c44bea6fb9d4c62354816e227f61868528b6af43eeee94.exe.json,TRUE,128361,71,9,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,959,63,3,10,0,0,0,0,5,2,0,0,1,0,15
904,1,ReportSHA256M_Dharma_4708750c9a6fdeaec5f499a3cd26bb5f61db4f82e66484dc7b44118effbb246f.exe.json,TRUE,128523,71,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,228,63,3,10,0,0,0,0,5,2,0,0,1,0,15
905,1,ReportSHA256M_Dharma_4992506df46c0b80f4619f3cb7478346561260366422c085f18356194b6cc3e3.exe.json,TRUE,129478,71,9,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,868,63,3,10,0,0,0,0,5,2,0,0,1,0,15
906,1,ReportSHA256M_Dharma_17227020b2f5ca57f2d632d0d37de8d0ffcdef142e98a6af591e8180963cd3cc (1).exe.json,TRUE,94240,79,9,9,0,14,19,0,0,5,3,0,7,0,0,9,0,5,4,21,0,21,13,9,1,0,0,1,3,0,0,0,0,0,0,161,63,3,11,1,0,0,0,5,2,0,0,0,0,15
907,1,ReportSHA256M_Dharma_17227020b2f5ca57f2d632d0d37de8d0ffcdef142e98a6af591e8180963cd3cc.exe.json,TRUE,94240,79,9,9,0,14,19,0,0,5,3,0,7,0,0,9,0,5,4,21,0,21,13,9,1,0,0,1,3,0,0,0,0,0,0,161,63,3,11,1,0,0,0,5,2,0,0,0,0,15
908,1,ReportSHA256M_Dharma_a08c192df62e58faf203a10d830a6f0c34f1d843373ce5ca6f4826ed45a36764.exe.json,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,1,ReportSHA256M_Dharma_ad14312e134f8b9483b2d701b1470758e8944764ec803252efede6b1c49e9485.exe.json,TRUE,128398,71,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,228,63,3,10,0,0,0,0,5,2,0,0,1,0,15
910,1,ReportSHA256M_Dharma_b6c644a1644dd9b81a604fb6ad6a8cebf4a9b14d5c41da633a93ba2f459f31ae.exe.json,TRUE,34140,76,5,5,0,7,23,0,0,12,6,0,11,0,0,4,0,3,2,25,1,25,0,23,1,0,0,2,8,0,1,0,0,0,0,56,45,4,27,1,0,0,0,13,4,0,0,0,0,4
911,1,ReportSHA256M_Dharma_b565c8e1e81796db13409f37e4bd28877272b5e54ab5c0a3d9b6a024e7f5a039.exe.json,TRUE,128186,71,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,228,63,3,10,0,0,0,0,5,2,0,0,1,0,15
912,1,ReportSHA256M_Dharma_d4b6920e28ddba697f8e2e33f6479d16c9b92fefdc36894e3c594e3f71095e4d.exe.json,TRUE,128515,71,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,969,63,3,10,0,0,0,0,5,2,0,0,1,0,15
913,1,ReportSHA256M_Dharma_d424fd77dc8e421ac66621a2ea3a36533e6cdb19335b909cbaaac970993e62a4 (1).exe.json,TRUE,121058,76,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,201,63,3,10,0,0,0,0,5,2,0,0,1,0,15
914,1,ReportSHA256M_Dharma_d424fd77dc8e421ac66621a2ea3a36533e6cdb19335b909cbaaac970993e62a4.exe.json,TRUE,121058,76,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,201,63,3,10,0,0,0,0,5,2,0,0,1,0,15
915,1,ReportSHA256M_Dharma_e4a43f0bb8216496b95826c2c1aeb2f3ece6a7d87a8dbc7a0cc6a3935ace3d90.exe.json,TRUE,129277,71,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,901,63,3,10,0,0,0,0,5,2,0,0,1,0,15
916,1,ReportSHA256M_Dharma_e589257b8ad21635e0b1cf15b0936f939b19153806c3dcb9d502853525977817 (1).exe.json,TRUE,118888,77,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,662,63,3,10,0,0,0,0,5,2,0,0,1,0,15
917,1,ReportSHA256M_Dharma_e589257b8ad21635e0b1cf15b0936f939b19153806c3dcb9d502853525977817.exe.json,TRUE,118888,77,10,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,662,63,3,10,0,0,0,0,5,2,0,0,1,0,15
918,1,ReportSHA256M_Dharma_ea6bafd96818930f83200987d64c970ad03afcae9d69fbde9dd18f2ace154a99.exe.json,TRUE,135582,67,9,10,0,14,19,0,0,4,2,0,7,0,0,9,0,5,5,20,0,20,14,7,1,0,1,1,3,0,1,0,0,0,0,707,63,3,10,0,0,0,0,5,2,0,0,1,0,15
919,1,ReportSHA256M_DiskWriter_d257aa716c37d666f99265af680efc10222fcb33f867afcb0ab6fcd7d30a0a2b.exe.json,TRUE,96,16,13,20,13,0,27,0,0,0,0,0,0,0,0,0,0,0,0,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,615,100,0,0,0,0,0,0,0,0,0,0,0,0,0
920,1,ReportSHA256M_DoejoCrypt_2b9838da7edb0decd32b086e47a31e8f5733b5981ad8247a2f9508e232589bff (1).exe.json,TRUE,5350,78,7,10,10,0,40,0,0,16,9,0,0,6,0,0,0,0,1,41,1,41,0,28,1,0,0,7,22,0,0,0,0,0,0,30,28,8,30,0,0,0,0,30,2,0,0,0,0,1
921,1,ReportSHA256M_DoejoCrypt_2b9838da7edb0decd32b086e47a31e8f5733b5981ad8247a2f9508e232589bff.exe.json,TRUE,5350,78,7,10,10,0,40,0,0,16,9,0,0,6,0,0,0,0,1,41,1,41,0,28,1,0,0,7,22,0,0,0,0,0,0,30,28,8,30,0,0,0,0,30,2,0,0,0,0,1
922,1,ReportSHA256M_DoejoCrypt_10bce0ff6597f347c3cca8363b7c81a8bff52d2ff81245cd1e66a6e11aeb25da.exe.json,TRUE,81484,70,16,17,16,0,19,0,0,3,6,0,0,16,0,0,0,0,4,18,0,18,43,4,3,0,4,1,2,1,1,0,0,0,0,1023,34,5,5,0,0,1,0,3,2,0,0,4,0,45
923,1,ReportSHA256M_DoejoCrypt_17c5161451b5edd31d903fb020afc7f9f2f130fea8fbd9248e069dde7f80efa3.exe.json,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,1,ReportSHA256M_DoejoCrypt_6834d9f4a9e1888d82c70b72f30ced8aa68c009b55d03efffc94c466fbb3d047.exe.json,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,1,ReportSHA256M_DoejoCrypt_e044d9f2d0f1260c3f4a543a1e67f33fcac265be114a1b135fd575b860d2b8c6.exe.json,TRUE,16394,67,15,13,15,0,16,0,0,9,8,0,0,15,0,0,0,0,4,16,0,16,0,0,17,0,21,0,0,0,0,0,0,0,0,90,39,18,0,0,0,2,0,1,3,0,0,21,1,15
926,1,ReportSHA256M_DoejoCrypt_fdec933ca1dd1387d970eeea32ce5d1f87940dfb6a403ab5fc149813726cbd65.exe.json,TRUE,20941,67,15,13,15,0,15,0,0,11,9,0,0,15,0,0,0,0,4,14,0,14,0,0,14,0,16,0,0,3,1,1,1,1,0,1136,41,17,0,0,0,2,0,0,9,0,0,16,2,12
927,1,ReportSHA256M_DoejoCrypt_feb3e6d30ba573ba23f3bd1291ca173b7879706d1fe039c34d53a4fdcdf33ede (1).exe.json,TRUE,2854,83,4,6,6,0,51,0,0,17,9,0,0,4,0,0,0,0,1,57,1,57,0,42,1,0,0,5,16,0,0,0,0,0,0,29,20,8,45,1,0,0,0,22,2,0,0,0,0,2
928,1,ReportSHA256M_DoejoCrypt_feb3e6d30ba573ba23f3bd1291ca173b7879706d1fe039c34d53a4fdcdf33ede.exe.json,TRUE,2854,83,4,6,6,0,51,0,0,17,9,0,0,4,0,0,0,0,1,57,1,57,0,42,1,0,0,5,16,0,0,0,0,0,0,29,20,8,45,1,0,0,0,22,2,0,0,0,0,2
929,1,ReportSHA256M_Downloader-CUZ_022aeb126d2d80e683f7f2a3ee920874.bin.json,TRUE,42045,0,0,0,0,0,0,67,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,1,ReportSHA256M_Downloader-CUZ_smb-7teux2sm.exe.json,TRUE,30609,0,0,0,0,0,0,67,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,1,ReportSHA256M_Downloader-CUZ_smb-onil0o36.bin.json,TRUE,34373,0,0,0,0,0,0,67,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,1,ReportSHA256M_Dridex_60ab87df9a77924e9f12484fa94f63fa4bb4c646072cf4b002492f59b1ee0103.exe.json,TRUE,41,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,100,100,0,0,0,0,0,0,100,0,0,0,0,0,0,16,0,0,0,0,0,0,0,100,0,0,0,0,0,0
933,1,ReportSHA256M_Dridex_0457768f9d8d70ff59275c27bc99d45c1c48cf1e932d29c3f2e9d5e037acd802.dll.json,TRUE,81,10,25,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,0,0,0,0,0,17,50,0,0,0,0,0,0,12,33,0,0,0,0,0,0,67,0,0,0,0,0,0
